date,store_ref,product_ref,quantity_sold
2024-06-03,S4,P1,79
2024-06-03,S4,P2,69
2024-06-03,S4,P3,50
2024-06-03,S4,P4,87
2024-06-03,S4,P5,32
2024-06-03,S4,P6,41
2024-06-03,S4,P7,76
2024-06-03,S4,P8,51
2024-06-03,S4,P9,72
2024-06-03,S4,P10,47
2024-06-03,S5,P1,57
2024-06-03,S5,P2,9
2024-06-03,S5,P3,20
2024-06-03,S5,P4,28
2024-06-03,S5,P5,12
2024-06-03,S5,P6,23
2024-06-03,S5,P7,12
2024-06-03,S5,P8,29
2024-06-03,S5,P9,65
2024-06-03,S5,P10,31
2024-06-04,S1,P1,59
2024-06-04,S1,P2,7
2024-06-04,S1,P3,19
2024-06-04,S1,P4,20
2024-06-04,S1,P5,56
2024-06-04,S1,P6,60
2024-06-04,S1,P7,73
2024-06-04,S1,P8,12
2024-06-04,S1,P9,39
2024-06-04,S1,P10,7
2024-06-04,S2,P1,20
2024-06-04,S2,P2,38
2024-06-04,S2,P3,7
2024-06-04,S2,P4,20
2024-06-04,S2,P5,55
2024-06-04,S2,P6,42
2024-06-04,S2,P7,23
2024-06-04,S2,P8,54
2024-06-04,S2,P9,76
2024-06-04,S2,P10,6
2024-06-04,S3,P1,67
2024-06-04,S3,P2,61
2024-06-04,S3,P3,32
2024-06-04,S3,P4,16
2024-06-04,S3,P5,86
2024-06-04,S3,P6,35
2024-06-04,S3,P7,14
2024-06-04,S3,P8,12
2024-06-04,S3,P9,71
2024-06-04,S3,P10,52
2024-06-04,S4,P1,65
2024-06-04,S4,P2,63
2024-06-04,S4,P3,45
2024-06-04,S4,P4,76
2024-06-04,S4,P5,39
2024-06-04,S4,P6,47
2024-06-04,S4,P7,68
2024-06-04,S4,P8,56
2024-06-04,S4,P9,71
2024-06-04,S4,P10,50
2024-06-04,S5,P1,57
2024-06-04,S5,P2,7
2024-06-04,S5,P3,22
2024-06-04,S5,P4,24
2024-06-04,S5,P5,11
2024-06-04,S5,P6,20
2024-06-04,S5,P7,14
2024-06-04,S5,P8,28
2024-06-04,S5,P9,54
2024-06-04,S5,P10,32
2024-06-05,S1,P1,58
2024-06-05,S1,P2,6
2024-06-05,S1,P3,24
2024-06-05,S1,P4,23
2024-06-05,S1,P5,66
2024-06-05,S1,P6,58
2024-06-05,S1,P7,68
2024-06-05,S1,P8,12
2024-06-05,S1,P9,37
2024-06-05,S1,P10,7
2024-06-05,S2,P1,23
2024-06-05,S2,P2,44
2024-06-05,S2,P3,8
2024-06-05,S2,P4,22
2024-06-05,S2,P5,61
2024-06-05,S2,P6,50
2024-06-05,S2,P7,21
2024-06-05,S2,P8,47
2024-06-05,S2,P9,59
2024-06-05,S2,P10,7
2024-06-05,S3,P1,62
2024-06-05,S3,P2,59
2024-06-05,S3,P3,31
2024-06-05,S3,P4,17
2024-06-05,S3,P5,76
2024-06-05,S3,P6,26
2024-06-05,S3,P7,11
2024-06-05,S3,P8,11
2024-06-05,S3,P9,72
2024-06-05,S3,P10,50
2024-06-05,S4,P1,65
2024-06-05,S4,P2,65
2024-06-05,S4,P3,45
2024-06-05,S4,P4,90
2024-06-05,S4,P5,34
2024-06-05,S4,P6,50
2024-06-05,S4,P7,62
2024-06-05,S4,P8,58
2024-06-05,S4,P9,71
2024-06-05,S4,P10,53
2024-06-05,S5,P1,63
2024-06-05,S5,P2,9
2024-06-05,S5,P3,24
2024-06-05,S5,P4,27
2024-06-05,S5,P5,13
2024-06-05,S5,P6,26
2024-06-05,S5,P7,14
2024-06-05,S5,P8,24
2024-06-05,S5,P9,50
2024-06-05,S5,P10,32
2024-06-06,S1,P1,58
2024-06-06,S1,P2,8
2024-06-06,S1,P3,26
2024-06-06,S1,P4,27
2024-06-06,S1,P5,67
2024-06-06,S1,P6,50
2024-06-06,S1,P7,76
2024-06-06,S1,P8,10
2024-06-06,S1,P9,38
2024-06-06,S1,P10,8
2024-06-06,S2,P1,22
2024-06-06,S2,P2,46
2024-06-06,S2,P3,7
2024-06-06,S2,P4,21
2024-06-06,S2,P5,69
2024-06-06,S2,P6,57
2024-06-06,S2,P7,21
2024-06-06,S2,P8,62
2024-06-06,S2,P9,61
2024-06-06,S2,P10,6
2024-06-06,S3,P1,84
2024-06-06,S3,P2,50
2024-06-06,S3,P3,36
2024-06-06,S3,P4,16
2024-06-06,S3,P5,85
2024-06-06,S3,P6,33
2024-06-06,S3,P7,16
2024-06-06,S3,P8,13
2024-06-06,S3,P9,76
2024-06-06,S3,P10,60
2024-06-06,S4,P1,71
2024-06-06,S4,P2,61
2024-06-06,S4,P3,50
2024-06-06,S4,P4,88
2024-06-06,S4,P5,41
2024-06-06,S4,P6,47
2024-06-06,S4,P7,72
2024-06-06,S4,P8,59
2024-06-06,S4,P9,76
2024-06-06,S4,P10,53
2024-06-06,S5,P1,64
2024-06-06,S5,P2,9
2024-06-06,S5,P3,23
2024-06-06,S5,P4,31
2024-06-06,S5,P5,11
2024-06-06,S5,P6,28
2024-06-06,S5,P7,14
2024-06-06,S5,P8,25
2024-06-06,S5,P9,60
2024-06-06,S5,P10,37
2024-06-07,S1,P1,77
2024-06-07,S1,P2,10
2024-06-07,S1,P3,33
2024-06-07,S1,P4,27
2024-06-07,S1,P5,77
2024-06-07,S1,P6,68
2024-06-07,S1,P7,90
2024-06-07,S1,P8,16
2024-06-07,S1,P9,50
2024-06-07,S1,P10,9
2024-06-07,S2,P1,27
2024-06-07,S2,P2,60
2024-06-07,S2,P3,9
2024-06-07,S2,P4,24
2024-06-07,S2,P5,72
2024-06-07,S2,P6,60
2024-06-07,S2,P7,26
2024-06-07,S2,P8,72
2024-06-07,S2,P9,96
2024-06-07,S2,P10,7
2024-06-07,S3,P1,90
2024-06-07,S3,P2,82
2024-06-07,S3,P3,41
2024-06-07,S3,P4,25
2024-06-07,S3,P5,121
2024-06-07,S3,P6,41
2024-06-07,S3,P7,17
2024-06-07,S3,P8,18
2024-06-07,S3,P9,90
2024-06-07,S3,P10,60
2024-06-07,S4,P1,97
2024-06-07,S4,P2,68
2024-06-07,S4,P3,72
2024-06-07,S4,P4,115
2024-06-07,S4,P5,46
2024-06-07,S4,P6,63
2024-06-07,S4,P7,107
2024-06-07,S4,P8,63
2024-06-07,S4,P9,83
2024-06-07,S4,P10,61
2024-06-07,S5,P1,76
2024-06-07,S5,P2,10
2024-06-07,S5,P3,30
2024-06-07,S5,P4,37
2024-06-07,S5,P5,14
2024-06-07,S5,P6,35
2024-06-07,S5,P7,15
2024-06-07,S5,P8,30
2024-06-07,S5,P9,74
2024-06-07,S5,P10,43
2024-06-08,S1,P1,91
2024-06-08,S1,P2,11
2024-06-08,S1,P3,38
2024-06-08,S1,P4,34
2024-06-08,S1,P5,92
2024-06-08,S1,P6,97
2024-06-08,S1,P7,113
2024-06-08,S1,P8,20
2024-06-08,S1,P9,64
2024-06-08,S1,P10,13
2024-06-08,S2,P1,38
2024-06-08,S2,P2,76
2024-06-08,S2,P3,12
2024-06-08,S2,P4,31
2024-06-08,S2,P5,86
2024-06-08,S2,P6,62
2024-06-08,S2,P7,37
2024-06-08,S2,P8,76
2024-06-08,S2,P9,113
2024-06-08,S2,P10,10
2024-06-08,S3,P1,93
2024-06-08,S3,P2,85
2024-06-08,S3,P3,49
2024-06-08,S3,P4,26
2024-06-08,S3,P5,129
2024-06-08,S3,P6,44
2024-06-08,S3,P7,20
2024-06-08,S3,P8,17
2024-06-08,S3,P9,89
2024-06-08,S3,P10,89
2024-06-08,S4,P1,94
2024-06-08,S4,P2,93
2024-06-08,S4,P3,64
2024-06-08,S4,P4,110
2024-06-08,S4,P5,53
2024-06-08,S4,P6,73
2024-06-08,S4,P7,122
2024-06-08,S4,P8,88
2024-06-08,S4,P9,112
2024-06-08,S4,P10,86
2024-06-08,S5,P1,106
2024-06-08,S5,P2,14
2024-06-08,S5,P3,35
2024-06-08,S5,P4,48
2024-06-08,S5,P5,21
2024-06-08,S5,P6,39
2024-06-08,S5,P7,24
2024-06-08,S5,P8,47
2024-06-08,S5,P9,94
2024-06-08,S5,P10,47
2024-06-09,S1,P1,80
2024-06-09,S1,P2,12
2024-06-09,S1,P3,36
2024-06-09,S1,P4,35
2024-06-09,S1,P5,112
2024-06-09,S1,P6,89
2024-06-09,S1,P7,129
2024-06-09,S1,P8,17
2024-06-09,S1,P9,59
2024-06-09,S1,P10,14
2024-06-09,S2,P1,37
2024-06-09,S2,P2,75
2024-06-09,S2,P3,14
2024-06-09,S2,P4,38
2024-06-09,S2,P5,84
2024-06-09,S2,P6,89
2024-06-09,S2,P7,34
2024-06-09,S2,P8,84
2024-06-09,S2,P9,112
2024-06-09,S2,P10,10
2024-06-09,S3,P1,99
2024-06-09,S3,P2,102
2024-06-09,S3,P3,55
2024-06-09,S3,P4,31
2024-06-09,S3,P5,128
2024-06-09,S3,P6,57
2024-06-09,S3,P7,19
2024-06-09,S3,P8,23
2024-06-09,S3,P9,121
2024-06-09,S3,P10,74
2024-06-09,S4,P1,116
2024-06-09,S4,P2,104
2024-06-09,S4,P3,74
2024-06-09,S4,P4,123
2024-06-09,S4,P5,56
2024-06-09,S4,P6,68
2024-06-09,S4,P7,134
2024-06-09,S4,P8,78
2024-06-09,S4,P9,111
2024-06-09,S4,P10,92
2024-06-09,S5,P1,105
2024-06-09,S5,P2,15
2024-06-09,S5,P3,43
2024-06-09,S5,P4,44
2024-06-09,S5,P5,17
2024-06-09,S5,P6,42
2024-06-09,S5,P7,23
2024-06-09,S5,P8,43
2024-06-09,S5,P9,79
2024-06-09,S5,P10,62
2024-06-10,S1,P1,58
2024-06-10,S1,P2,6
2024-06-10,S1,P3,29
2024-06-10,S1,P4,19
2024-06-10,S1,P5,59
2024-06-10,S1,P6,51
2024-06-10,S1,P7,70
2024-06-10,S1,P8,11
2024-06-10,S1,P9,36
2024-06-10,S1,P10,8
2024-06-10,S2,P1,23
2024-06-10,S2,P2,47
2024-06-10,S2,P3,8
2024-06-10,S2,P4,20
2024-06-10,S2,P5,56
2024-06-10,S2,P6,50
2024-06-10,S2,P7,26
2024-06-10,S2,P8,56
2024-06-10,S2,P9,78
2024-06-10,S2,P10,6
2024-06-10,S3,P1,75
2024-06-10,S3,P2,49
2024-06-10,S3,P3,34
2024-06-10,S3,P4,18
2024-06-10,S3,P5,80
2024-06-10,S3,P6,30
2024-06-10,S3,P7,12
2024-06-10,S3,P8,13
2024-06-10,S3,P9,77
2024-06-10,S3,P10,44
2024-06-10,S4,P1,69
2024-06-10,S4,P2,58
2024-06-10,S4,P3,42
2024-06-10,S4,P4,84
2024-06-10,S4,P5,33
2024-06-10,S4,P6,45
2024-06-10,S4,P7,64
2024-06-10,S4,P8,55
2024-06-10,S4,P9,72
2024-06-10,S4,P10,45
2024-06-10,S5,P1,55
2024-06-10,S5,P2,9
2024-06-10,S5,P3,24
2024-06-10,S5,P4,25
2024-06-10,S5,P5,12
2024-06-10,S5,P6,21
2024-06-10,S5,P7,17
2024-06-10,S5,P8,24
2024-06-10,S5,P9,50
2024-06-10,S5,P10,34
2024-06-11,S1,P1,48
2024-06-11,S1,P2,7
2024-06-11,S1,P3,30
2024-06-11,S1,P4,21
2024-06-11,S1,P5,61
2024-06-11,S1,P6,53
2024-06-11,S1,P7,72
2024-06-11,S1,P8,13
2024-06-11,S1,P9,40
2024-06-11,S1,P10,7
2024-06-11,S2,P1,25
2024-06-11,S2,P2,48
2024-06-11,S2,P3,7
2024-06-11,S2,P4,19
2024-06-11,S2,P5,54
2024-06-11,S2,P6,42
2024-06-11,S2,P7,23
2024-06-11,S2,P8,48
2024-06-11,S2,P9,51
2024-06-11,S2,P10,6
2024-06-11,S3,P1,67
2024-06-11,S3,P2,64
2024-06-11,S3,P3,30
2024-06-11,S3,P4,17
2024-06-11,S3,P5,85
2024-06-11,S3,P6,31
2024-06-11,S3,P7,12
2024-06-11,S3,P8,16
2024-06-11,S3,P9,68
2024-06-11,S3,P10,51
2024-06-11,S4,P1,77
2024-06-11,S4,P2,55
2024-06-11,S4,P3,41
2024-06-11,S4,P4,67
2024-06-11,S4,P5,35
2024-06-11,S4,P6,49
2024-06-11,S4,P7,72
2024-06-11,S4,P8,44
2024-06-11,S4,P9,77
2024-06-11,S4,P10,54
2024-06-11,S5,P1,57
2024-06-11,S5,P2,8
2024-06-11,S5,P3,24
2024-06-11,S5,P4,28
2024-06-11,S5,P5,12
2024-06-11,S5,P6,20
2024-06-11,S5,P7,12
2024-06-11,S5,P8,23
2024-06-11,S5,P9,56
2024-06-11,S5,P10,34
2024-06-12,S1,P1,56
2024-06-12,S1,P2,8
2024-06-12,S1,P3,23
2024-06-12,S1,P4,25
2024-06-12,S1,P5,61
2024-06-12,S1,P6,60
2024-06-12,S1,P7,85
2024-06-12,S1,P8,11
2024-06-12,S1,P9,44
2024-06-12,S1,P10,8
2024-06-12,S2,P1,23
2024-06-12,S2,P2,48
2024-06-12,S2,P3,6
2024-06-12,S2,P4,22
2024-06-12,S2,P5,57
2024-06-12,S2,P6,54
2024-06-12,S2,P7,22
2024-06-12,S2,P8,50
2024-06-12,S2,P9,72
2024-06-12,S2,P10,6
2024-06-12,S3,P1,61
2024-06-12,S3,P2,60
2024-06-12,S3,P3,36
2024-06-12,S3,P4,18
2024-06-12,S3,P5,74
2024-06-12,S3,P6,34
2024-06-12,S3,P7,10
2024-06-12,S3,P8,10
2024-06-12,S3,P9,73
2024-06-12,S3,P10,54
2024-06-12,S4,P1,71
2024-06-12,S4,P2,58
2024-06-12,S4,P3,47
2024-06-12,S4,P4,71
2024-06-12,S4,P5,36
2024-06-12,S4,P6,41
2024-06-12,S4,P7,70
2024-06-12,S4,P8,56
2024-06-12,S4,P9,61
2024-06-12,S4,P10,49
2024-06-12,S5,P1,66
2024-06-12,S5,P2,10
2024-06-12,S5,P3,20
2024-06-12,S5,P4,29
2024-06-12,S5,P5,10
2024-06-12,S5,P6,21
2024-06-12,S5,P7,15
2024-06-12,S5,P8,29
2024-06-12,S5,P9,51
2024-06-12,S5,P10,35
2024-06-13,S1,P1,63
2024-06-13,S1,P2,8
2024-06-13,S1,P3,35
2024-06-13,S1,P4,26
2024-06-13,S1,P5,47
2024-06-13,S1,P6,61
2024-06-13,S1,P7,75
2024-06-13,S1,P8,13
2024-06-13,S1,P9,41
2024-06-13,S1,P10,8
2024-06-13,S2,P1,21
2024-06-13,S2,P2,55
2024-06-13,S2,P3,8
2024-06-13,S2,P4,21
2024-06-13,S2,P5,64
2024-06-13,S2,P6,55
2024-06-13,S2,P7,27
2024-06-13,S2,P8,49
2024-06-13,S2,P9,79
2024-06-13,S2,P10,6
2024-06-13,S3,P1,82
2024-06-13,S3,P2,63
2024-06-13,S3,P3,26
2024-06-13,S3,P4,19
2024-06-13,S3,P5,71
2024-06-13,S3,P6,33
2024-06-13,S3,P7,13
2024-06-13,S3,P8,13
2024-06-13,S3,P9,65
2024-06-13,S3,P10,50
2024-06-13,S4,P1,67
2024-06-13,S4,P2,65
2024-06-13,S4,P3,57
2024-06-13,S4,P4,94
2024-06-13,S4,P5,36
2024-06-13,S4,P6,59
2024-06-13,S4,P7,65
2024-06-13,S4,P8,61
2024-06-13,S4,P9,77
2024-06-13,S4,P10,55
2024-06-13,S5,P1,69
2024-06-13,S5,P2,9
2024-06-13,S5,P3,27
2024-06-13,S5,P4,30
2024-06-13,S5,P5,15
2024-06-13,S5,P6,24
2024-06-13,S5,P7,16
2024-06-13,S5,P8,31
2024-06-13,S5,P9,52
2024-06-13,S5,P10,41
2024-06-14,S1,P1,64
2024-06-14,S1,P2,7
2024-06-14,S1,P3,38
2024-06-14,S1,P4,33
2024-06-14,S1,P5,82
2024-06-14,S1,P6,74
2024-06-14,S1,P7,113
2024-06-14,S1,P8,17
2024-06-14,S1,P9,46
2024-06-14,S1,P10,11
2024-06-14,S2,P1,25
2024-06-14,S2,P2,55
2024-06-14,S2,P3,8
2024-06-14,S2,P4,21
2024-06-14,S2,P5,64
2024-06-14,S2,P6,70
2024-06-14,S2,P7,26
2024-06-14,S2,P8,63
2024-06-14,S2,P9,79
2024-06-14,S2,P10,8
2024-06-14,S3,P1,89
2024-06-14,S3,P2,82
2024-06-14,S3,P3,41
2024-06-14,S3,P4,20
2024-06-14,S3,P5,94
2024-06-14,S3,P6,44
2024-06-14,S3,P7,16
2024-06-14,S3,P8,18
2024-06-14,S3,P9,64
2024-06-14,S3,P10,76
2024-06-14,S4,P1,84
2024-06-14,S4,P2,99
2024-06-14,S4,P3,58
2024-06-14,S4,P4,106
2024-06-14,S4,P5,48
2024-06-14,S4,P6,57
2024-06-14,S4,P7,99
2024-06-14,S4,P8,65
2024-06-14,S4,P9,107
2024-06-14,S4,P10,71
2024-06-14,S5,P1,82
2024-06-14,S5,P2,11
2024-06-14,S5,P3,29
2024-06-14,S5,P4,37
2024-06-14,S5,P5,12
2024-06-14,S5,P6,29
2024-06-14,S5,P7,19
2024-06-14,S5,P8,31
2024-06-14,S5,P9,81
2024-06-14,S5,P10,41
2024-06-15,S1,P1,90
2024-06-15,S1,P2,10
2024-06-15,S1,P3,44
2024-06-15,S1,P4,38
2024-06-15,S1,P5,111
2024-06-15,S1,P6,105
2024-06-15,S1,P7,134
2024-06-15,S1,P8,19
2024-06-15,S1,P9,53
2024-06-15,S1,P10,14
2024-06-15,S2,P1,31
2024-06-15,S2,P2,68
2024-06-15,S2,P3,12
2024-06-15,S2,P4,34
2024-06-15,S2,P5,103
2024-06-15,S2,P6,76
2024-06-15,S2,P7,30
2024-06-15,S2,P8,79
2024-06-15,S2,P9,110
2024-06-15,S2,P10,9
2024-06-15,S3,P1,123
2024-06-15,S3,P2,92
2024-06-15,S3,P3,43
2024-06-15,S3,P4,29
2024-06-15,S3,P5,112
2024-06-15,S3,P6,58
2024-06-15,S3,P7,20
2024-06-15,S3,P8,17
2024-06-15,S3,P9,125
2024-06-15,S3,P10,103
2024-06-15,S4,P1,87
2024-06-15,S4,P2,108
2024-06-15,S4,P3,78
2024-06-15,S4,P4,131
2024-06-15,S4,P5,57
2024-06-15,S4,P6,80
2024-06-15,S4,P7,103
2024-06-15,S4,P8,97
2024-06-15,S4,P9,99
2024-06-15,S4,P10,95
2024-06-15,S5,P1,110
2024-06-15,S5,P2,12
2024-06-15,S5,P3,36
2024-06-15,S5,P4,50
2024-06-15,S5,P5,17
2024-06-15,S5,P6,36
2024-06-15,S5,P7,20
2024-06-15,S5,P8,48
2024-06-15,S5,P9,82
2024-06-15,S5,P10,53
2024-06-16,S1,P1,95
2024-06-16,S1,P2,12
2024-06-16,S1,P3,40
2024-06-16,S1,P4,32
2024-06-16,S1,P5,87
2024-06-16,S1,P6,84
2024-06-16,S1,P7,102
2024-06-16,S1,P8,18
2024-06-16,S1,P9,65
2024-06-16,S1,P10,12
2024-06-16,S2,P1,34
2024-06-16,S2,P2,66
2024-06-16,S2,P3,11
2024-06-16,S2,P4,29
2024-06-16,S2,P5,81
2024-06-16,S2,P6,84
2024-06-16,S2,P7,32
2024-06-16,S2,P8,84
2024-06-16,S2,P9,105
2024-06-16,S2,P10,12
2024-06-16,S3,P1,92
2024-06-16,S3,P2,100
2024-06-16,S3,P3,50
2024-06-16,S3,P4,26
2024-06-16,S3,P5,135
2024-06-16,S3,P6,53
2024-06-16,S3,P7,18
2024-06-16,S3,P8,22
2024-06-16,S3,P9,122
2024-06-16,S3,P10,97
2024-06-16,S4,P1,105
2024-06-16,S4,P2,117
2024-06-16,S4,P3,76
2024-06-16,S4,P4,107
2024-06-16,S4,P5,60
2024-06-16,S4,P6,79
2024-06-16,S4,P7,105
2024-06-16,S4,P8,96
2024-06-16,S4,P9,113
2024-06-16,S4,P10,91
2024-06-16,S5,P1,98
2024-06-16,S5,P2,16
2024-06-16,S5,P3,40
2024-06-16,S5,P4,48
2024-06-16,S5,P5,17
2024-06-16,S5,P6,42
2024-06-16,S5,P7,22
2024-06-16,S5,P8,53
2024-06-16,S5,P9,94
2024-06-16,S5,P10,60
2024-06-17,S1,P1,51
2024-06-17,S1,P2,7
2024-06-17,S1,P3,27
2024-06-17,S1,P4,20
2024-06-17,S1,P5,55
2024-06-17,S1,P6,57
2024-06-17,S1,P7,74
2024-06-17,S1,P8,12
2024-06-17,S1,P9,42
2024-06-17,S1,P10,7
2024-06-17,S2,P1,24
2024-06-17,S2,P2,44
2024-06-17,S2,P3,7
2024-06-17,S2,P4,21
2024-06-17,S2,P5,44
2024-06-17,S2,P6,48
2024-06-17,S2,P7,21
2024-06-17,S2,P8,46
2024-06-17,S2,P9,55
2024-06-17,S2,P10,5
2024-06-17,S3,P1,55
2024-06-17,S3,P2,65
2024-06-17,S3,P3,31
2024-06-17,S3,P4,14
2024-06-17,S3,P5,74
2024-06-17,S3,P6,34
2024-06-17,S3,P7,12
2024-06-17,S3,P8,12
2024-06-17,S3,P9,69
2024-06-17,S3,P10,52
2024-06-17,S4,P1,56
2024-06-17,S4,P2,62
2024-06-17,S4,P3,44
2024-06-17,S4,P4,105
2024-06-17,S4,P5,34
2024-06-17,S4,P6,46
2024-06-17,S4,P7,77
2024-06-17,S4,P8,53
2024-06-17,S4,P9,74
2024-06-17,S4,P10,46
2024-06-17,S5,P1,69
2024-06-17,S5,P2,8
2024-06-17,S5,P3,24
2024-06-17,S5,P4,31
2024-06-17,S5,P5,11
2024-06-17,S5,P6,23
2024-06-17,S5,P7,14
2024-06-17,S5,P8,29
2024-06-17,S5,P9,49
2024-06-17,S5,P10,34
2024-06-18,S1,P1,48
2024-06-18,S1,P2,6
2024-06-18,S1,P3,24
2024-06-18,S1,P4,24
2024-06-18,S1,P5,70
2024-06-18,S1,P6,70
2024-06-18,S1,P7,72
2024-06-18,S1,P8,11
2024-06-18,S1,P9,33
2024-06-18,S1,P10,8
2024-06-18,S2,P1,18
2024-06-18,S2,P2,42
2024-06-18,S2,P3,7
2024-06-18,S2,P4,23
2024-06-18,S2,P5,48
2024-06-18,S2,P6,51
2024-06-18,S2,P7,24
2024-06-18,S2,P8,49
2024-06-18,S2,P9,69
2024-06-18,S2,P10,5
2024-06-18,S3,P1,65
2024-06-18,S3,P2,56
2024-06-18,S3,P3,23
2024-06-18,S3,P4,17
2024-06-18,S3,P5,80
2024-06-18,S3,P6,25
2024-06-18,S3,P7,10
2024-06-18,S3,P8,11
2024-06-18,S3,P9,65
2024-06-18,S3,P10,49
2024-06-18,S4,P1,59
2024-06-18,S4,P2,54
2024-06-18,S4,P3,47
2024-06-18,S4,P4,74
2024-06-18,S4,P5,33
2024-06-18,S4,P6,45
2024-06-18,S4,P7,70
2024-06-18,S4,P8,51
2024-06-18,S4,P9,76
2024-06-18,S4,P10,49
2024-06-18,S5,P1,63
2024-06-18,S5,P2,10
2024-06-18,S5,P3,19
2024-06-18,S5,P4,29
2024-06-18,S5,P5,13
2024-06-18,S5,P6,20
2024-06-18,S5,P7,13
2024-06-18,S5,P8,25
2024-06-18,S5,P9,55
2024-06-18,S5,P10,34
2024-06-19,S1,P1,52
2024-06-19,S1,P2,8
2024-06-19,S1,P3,25
2024-06-19,S1,P4,23
2024-06-19,S1,P5,71
2024-06-19,S1,P6,71
2024-06-19,S1,P7,72
2024-06-19,S1,P8,13
2024-06-19,S1,P9,40
2024-06-19,S1,P10,6
2024-06-19,S2,P1,21
2024-06-19,S2,P2,40
2024-06-19,S2,P3,7
2024-06-19,S2,P4,20
2024-06-19,S2,P5,57
2024-06-19,S2,P6,55
2024-06-19,S2,P7,24
2024-06-19,S2,P8,66
2024-06-19,S2,P9,68
2024-06-19,S2,P10,6
2024-06-19,S3,P1,72
2024-06-19,S3,P2,70
2024-06-19,S3,P3,31
2024-06-19,S3,P4,19
2024-06-19,S3,P5,95
2024-06-19,S3,P6,30
2024-06-19,S3,P7,13
2024-06-19,S3,P8,14
2024-06-19,S3,P9,70
2024-06-19,S3,P10,49
2024-06-19,S4,P1,82
2024-06-19,S4,P2,62
2024-06-19,S4,P3,56
2024-06-19,S4,P4,79
2024-06-19,S4,P5,35
2024-06-19,S4,P6,53
2024-06-19,S4,P7,70
2024-06-19,S4,P8,50
2024-06-19,S4,P9,69
2024-06-19,S4,P10,53
2024-06-19,S5,P1,57
2024-06-19,S5,P2,9
2024-06-19,S5,P3,18
2024-06-19,S5,P4,27
2024-06-19,S5,P5,11
2024-06-19,S5,P6,23
2024-06-19,S5,P7,12
2024-06-19,S5,P8,25
2024-06-19,S5,P9,56
2024-06-19,S5,P10,39
2024-06-20,S1,P1,51
2024-06-20,S1,P2,7
2024-06-20,S1,P3,32
2024-06-20,S1,P4,25
2024-06-20,S1,P5,67
2024-06-20,S1,P6,60
2024-06-20,S1,P7,81
2024-06-20,S1,P8,13
2024-06-20,S1,P9,32
2024-06-20,S1,P10,8
2024-06-20,S2,P1,19
2024-06-20,S2,P2,54
2024-06-20,S2,P3,8
2024-06-20,S2,P4,21
2024-06-20,S2,P5,65
2024-06-20,S2,P6,64
2024-06-20,S2,P7,23
2024-06-20,S2,P8,62
2024-06-20,S2,P9,76
2024-06-20,S2,P10,6
2024-06-20,S3,P1,65
2024-06-20,S3,P2,61
2024-06-20,S3,P3,33
2024-06-20,S3,P4,14
2024-06-20,S3,P5,91
2024-06-20,S3,P6,33
2024-06-20,S3,P7,14
2024-06-20,S3,P8,13
2024-06-20,S3,P9,100
2024-06-20,S3,P10,47
2024-06-20,S4,P1,67
2024-06-20,S4,P2,72
2024-06-20,S4,P3,63
2024-06-20,S4,P4,79
2024-06-20,S4,P5,44
2024-06-20,S4,P6,47
2024-06-20,S4,P7,85
2024-06-20,S4,P8,58
2024-06-20,S4,P9,95
2024-06-20,S4,P10,64
2024-06-20,S5,P1,61
2024-06-20,S5,P2,12
2024-06-20,S5,P3,22
2024-06-20,S5,P4,29
2024-06-20,S5,P5,15
2024-06-20,S5,P6,23
2024-06-20,S5,P7,13
2024-06-20,S5,P8,29
2024-06-20,S5,P9,62
2024-06-20,S5,P10,38
2024-06-21,S1,P1,66
2024-06-21,S1,P2,10
2024-06-21,S1,P3,37
2024-06-21,S1,P4,34
2024-06-21,S1,P5,84
2024-06-21,S1,P6,66
2024-06-21,S1,P7,98
2024-06-21,S1,P8,15
2024-06-21,S1,P9,56
2024-06-21,S1,P10,8
2024-06-21,S2,P1,31
2024-06-21,S2,P2,52
2024-06-21,S2,P3,11
2024-06-21,S2,P4,29
2024-06-21,S2,P5,75
2024-06-21,S2,P6,65
2024-06-21,S2,P7,28
2024-06-21,S2,P8,71
2024-06-21,S2,P9,89
2024-06-21,S2,P10,8
2024-06-21,S3,P1,89
2024-06-21,S3,P2,59
2024-06-21,S3,P3,39
2024-06-21,S3,P4,26
2024-06-21,S3,P5,119
2024-06-21,S3,P6,41
2024-06-21,S3,P7,16
2024-06-21,S3,P8,16
2024-06-21,S3,P9,99
2024-06-21,S3,P10,72
2024-06-21,S4,P1,80
2024-06-21,S4,P2,86
2024-06-21,S4,P3,69
2024-06-21,S4,P4,96
2024-06-21,S4,P5,44
2024-06-21,S4,P6,66
2024-06-21,S4,P7,98
2024-06-21,S4,P8,67
2024-06-21,S4,P9,89
2024-06-21,S4,P10,63
2024-06-21,S5,P1,82
2024-06-21,S5,P2,12
2024-06-21,S5,P3,30
2024-06-21,S5,P4,31
2024-06-21,S5,P5,13
2024-06-21,S5,P6,32
2024-06-21,S5,P7,15
2024-06-21,S5,P8,36
2024-06-21,S5,P9,69
2024-06-21,S5,P10,41
2024-06-22,S1,P1,88
2024-06-22,S1,P2,13
2024-06-22,S1,P3,44
2024-06-22,S1,P4,35
2024-06-22,S1,P5,85
2024-06-22,S1,P6,97
2024-06-22,S1,P7,132
2024-06-22,S1,P8,20
2024-06-22,S1,P9,68
2024-06-22,S1,P10,13
2024-06-22,S2,P1,31
2024-06-22,S2,P2,71
